x,y,walkable,tile_type,elevation
21,28,0,futureTileType,futureElevationLevel
21,29,0,futureTileType,futureElevationLevel
21,30,1,futureTileType,futureElevationLevel
21,31,0,futureTileType,futureElevationLevel
21,32,0,futureTileType,futureElevationLevel
21,33,0,futureTileType,futureElevationLevel
21,34,0,futureTileType,futureElevationLevel
21,35,1,futureTileType,futureElevationLevel
21,36,0,futureTileType,futureElevationLevel
21,37,0,futureTileType,futureElevationLevel
21,38,0,futureTileType,futureElevationLevel
21,39,1,futureTileType,futureElevationLevel
21,40,0,futureTileType,futureElevationLevel
21,41,1,futureTileType,futureElevationLevel
21,42,0,futureTileType,futureElevationLevel
21,43,0,futureTileType,futureElevationLevel
21,44,0,futureTileType,futureElevationLevel
21,45,1,futureTileType,futureElevationLevel
21,46,0,futureTileType,futureElevationLevel
21,47,1,futureTileType,futureElevationLevel
21,48,0,futureTileType,futureElevationLevel
21,49,0,futureTileType,futureElevationLevel
21,50,1,futureTileType,futureElevationLevel
21,51,0,futureTileType,futureElevationLevel
21,52,0,futureTileType,futureElevationLevel
21,53,1,futureTileType,futureElevationLevel
21,54,0,futureTileType,futureElevationLevel
21,55,0,futureTileType,futureElevationLevel
21,56,1,futureTileType,futureElevationLevel
21,57,0,futureTileType,futureElevationLevel
21,58,0,futureTileType,futureElevationLevel
21,59,0,futureTileType,futureElevationLevel
21,60,0,futureTileType,futureElevationLevel
21,61,1,futureTileType,futureElevationLevel
22,0,0,futureTileType,futureElevationLevel
22,1,1,futureTileType,futureElevationLevel
22,2,0,futureTileType,futureElevationLevel
22,3,0,futureTileType,futureElevationLevel
22,4,1,futureTileType,futureElevationLevel
22,5,1,futureTileType,futureElevationLevel
22,6,0,futureTileType,futureElevationLevel
22,7,0,futureTileType,futureElevationLevel
22,8,0,futureTileType,futureElevationLevel
22,9,0,futureTileType,futureElevationLevel
22,10,0,futureTileType,futureElevationLevel
22,11,0,futureTileType,futureElevationLevel
22,12,1,futureTileType,futureElevationLevel
22,13,0,futureTileType,futureElevationLevel
22,14,0,futureTileType,futureElevationLevel
22,15,0,futureTileType,futureElevationLevel
22,16,0,futureTileType,futureElevationLevel
22,17,0,futureTileType,futureElevationLevel
22,18,1,futureTileType,futureElevationLevel
22,19,0,futureTileType,futureElevationLevel
22,20,0,futureTileType,futureElevationLevel
22,21,0,futureTileType,futureElevationLevel
22,22,0,futureTileType,futureElevationLevel
22,23,0,futureTileType,futureElevationLevel
22,24,0,futureTileType,futureElevationLevel
22,25,0,futureTileType,futureElevationLevel
22,26,0,futureTileType,futureElevationLevel
22,27,0,futureTileType,futureElevationLevel
22,28,0,futureTileType,futureElevationLevel
22,29,0,futureTileType,futureElevationLevel
22,30,1,futureTileType,futureElevationLevel
22,31,0,futureTileType,futureElevationLevel
22,32,0,futureTileType,futureElevationLevel
22,33,0,futureTileType,futureElevationLevel
22,34,0,futureTileType,futureElevationLevel
22,35,0,futureTileType,futureElevationLevel
22,36,1,futureTileType,futureElevationLevel
22,37,0,futureTileType,futureElevationLevel
22,38,0,futureTileType,futureElevationLevel
22,39,0,futureTileType,futureElevationLevel
22,40,0,futureTileType,futureElevationLevel
22,41,1,futureTileType,futureElevationLevel
22,42,0,futureTileType,futureElevationLevel
22,43,0,futureTileType,futureElevationLevel
22,44,0,futureTileType,futureElevationLevel
22,45,0,futureTileType,futureElevationLevel
22,46,1,futureTileType,futureElevationLevel
22,47,0,futureTileType,futureElevationLevel
22,48,0,futureTileType,futureElevationLevel
22,49,0,futureTileType,futureElevationLevel
22,50,0,futureTileType,futureElevationLevel
22,51,1,futureTileType,futureElevationLevel
22,52,0,futureTileType,futureElevationLevel
22,53,0,futureTileType,futureElevationLevel
22,54,0,futureTileType,futureElevationLevel
22,55,0,futureTileType,futureElevationLevel
22,56,1,futureTileType,futureElevationLevel
22,57,0,futureTileType,futureElevationLevel
22,58,0,futureTileType,futureElevationLevel
22,59,1,futureTileType,futureElevationLevel
22,60,1,futureTileType,futureElevationLevel
22,61,0,futureTileType,futureElevationLevel
23,0,1,futureTileType,futureElevationLevel
23,1,0,futureTileType,futureElevationLevel
23,2,0,futureTileType,futureElevationLevel
23,3,0,futureTileType,futureElevationLevel
23,4,0,futureTileType,futureElevationLevel
23,5,1,futureTileType,futureElevationLevel
23,6,0,futureTileType,futureElevationLevel
23,7,0,futureTileType,futureElevationLevel
23,8,0,futureTileType,futureElevationLevel
23,9,1,futureTileType,futureElevationLevel
23,10,0,futureTileType,futureElevationLevel
23,11,0,futureTileType,futureElevationLevel
23,12,0,futureTileType,futureElevationLevel
23,13,0,futureTileType,futureElevationLevel
23,14,0,futureTileType,futureElevationLevel
23,15,0,futureTileType,futureElevationLevel
23,16,0,futureTileType,futureElevationLevel
23,17,1,futureTileType,futureElevationLevel
23,18,0,futureTileType,futureElevationLevel
23,19,0,futureTileType,futureElevationLevel
23,20,0,futureTileType,futureElevationLevel
23,21,0,futureTileType,futureElevationLevel
23,22,0,futureTileType,futureElevationLevel
23,23,1,futureTileType,futureElevationLevel
23,24,0,futureTileType,futureElevationLevel
23,25,0,futureTileType,futureElevationLevel
23,26,0,futureTileType,futureElevationLevel
23,27,0,futureTileType,futureElevationLevel
23,28,0,futureTileType,futureElevationLevel
23,29,0,futureTileType,futureElevationLevel
23,30,0,futureTileType,futureElevationLevel
23,31,1,futureTileType,futureElevationLevel
23,32,0,futureTileType,futureElevationLevel
23,33,0,futureTileType,futureElevationLevel
23,34,1,futureTileType,futureElevationLevel
23,35,0,futureTileType,futureElevationLevel
23,36,0,futureTileType,futureElevationLevel
23,37,0,futureTileType,futureElevationLevel
23,38,0,futureTileType,futureElevationLevel
23,39,0,futureTileType,futureElevationLevel
23,40,0,futureTileType,futureElevationLevel
23,41,0,futureTileType,futureElevationLevel
23,42,1,futureTileType,futureElevationLevel
23,43,0,futureTileType,futureElevationLevel
23,44,1,futureTileType,futureElevationLevel
23,45,0,futureTileType,futureElevationLevel
23,46,0,futureTileType,futureElevationLevel
23,47,0,futureTileType,futureElevationLevel
23,48,0,futureTileType,futureElevationLevel
23,49,0,futureTileType,futureElevationLevel
23,50,1,futureTileType,futureElevationLevel
23,51,0,futureTileType,futureElevationLevel
23,52,0,futureTileType,futureElevationLevel
23,53,0,futureTileType,futureElevationLevel
23,54,1,futureTileType,futureElevationLevel
23,55,0,futureTileType,futureElevationLevel
23,56,0,futureTileType,futureElevationLevel
23,57,1,futureTileType,futureElevationLevel
23,58,0,futureTileType,futureElevationLevel
23,59,1,futureTileType,futureElevationLevel
23,60,0,futureTileType,futureElevationLevel
23,61,1,futureTileType,futureElevationLevel
24,0,0,futureTileType,futureElevationLevel
24,1,1,futureTileType,futureElevationLevel
24,2,0,futureTileType,futureElevationLevel
24,3,0,futureTileType,futureElevationLevel
24,4,1,futureTileType,futureElevationLevel
24,5,1,futureTileType,futureElevationLevel
24,6,1,futureTileType,futureElevationLevel
24,7,0,futureTileType,futureElevationLevel
24,8,0,futureTileType,futureElevationLevel
24,9,0,futureTileType,futureElevationLevel
24,10,0,futureTileType,futureElevationLevel
24,11,0,futureTileType,futureElevationLevel
24,12,1,futureTileType,futureElevationLevel
24,13,0,futureTileType,futureElevationLevel
24,14,0,futureTileType,futureElevationLevel
24,15,0,futureTileType,futureElevationLevel
24,16,0,futureTileType,futureElevationLevel
24,17,1,futureTileType,futureElevationLevel
24,18,0,futureTileType,futureElevationLevel
24,19,0,futureTileType,futureElevationLevel
24,20,0,futureTileType,futureElevationLevel
24,21,1,futureTileType,futureElevationLevel
24,22,1,futureTileType,futureElevationLevel
24,23,0,futureTileType,futureElevationLevel
24,24,0,futureTileType,futureElevationLevel
24,25,0,futureTileType,futureElevationLevel
24,26,0,futureTileType,futureElevationLevel
24,27,0,futureTileType,futureElevationLevel
24,28,0,futureTileType,futureElevationLevel
24,29,0,futureTileType,futureElevationLevel
24,30,0,futureTileType,futureElevationLevel
24,31,1,futureTileType,futureElevationLevel
24,32,1,futureTileType,futureElevationLevel
24,33,0,futureTileType,futureElevationLevel
24,34,0,futureTileType,futureElevationLevel
24,35,0,futureTileType,futureElevationLevel
24,36,0,futureTileType,futureElevationLevel
24,37,1,futureTileType,futureElevationLevel
24,38,0,futureTileType,futureElevationLevel
24,39,1,futureTileType,futureElevationLevel
24,40,1,futureTileType,futureElevationLevel
24,41,0,futureTileType,futureElevationLevel
24,42,0,futureTileType,futureElevationLevel
24,43,1,futureTileType,futureElevationLevel
24,44,0,futureTileType,futureElevationLevel
24,45,0,futureTileType,futureElevationLevel
24,46,0,futureTileType,futureElevationLevel
24,47,0,futureTileType,futureElevationLevel
24,48,0,futureTileType,futureElevationLevel
24,49,0,futureTileType,futureElevationLevel
24,50,1,futureTileType,futureElevationLevel
24,51,0,futureTileType,futureElevationLevel
24,52,0,futureTileType,futureElevationLevel
24,53,0,futureTileType,futureElevationLevel
24,54,0,futureTileType,futureElevationLevel
24,55,0,futureTileType,futureElevationLevel
24,56,0,futureTileType,futureElevationLevel
24,57,0,futureTileType,futureElevationLevel
24,58,0,futureTileType,futureElevationLevel
24,59,0,futureTileType,futureElevationLevel
24,60,0,futureTileType,futureElevationLevel
24,61,1,futureTileType,futureElevationLevel
25,0,0,futureTileType,futureElevationLevel
25,1,0,futureTileType,futureElevationLevel
25,2,0,futureTileType,futureElevationLevel
25,3,1,futureTileType,futureElevationLevel
25,4,0,futureTileType,futureElevationLevel
25,5,0,futureTileType,futureElevationLevel
25,6,0,futureTileType,futureElevationLevel
25,7,0,futureTileType,futureElevationLevel
25,8,1,futureTileType,futureElevationLevel
25,9,0,futureTileType,futureElevationLevel
25,10,0,futureTileType,futureElevationLevel
25,11,0,futureTileType,futureElevationLevel
25,12,0,futureTileType,futureElevationLevel
25,13,0,futureTileType,futureElevationLevel
25,14,0,futureTileType,futureElevationLevel
25,15,1,futureTileType,futureElevationLevel
25,16,0,futureTileType,futureElevationLevel
25,17,1,futureTileType,futureElevationLevel
25,18,0,futureTileType,futureElevationLevel
25,19,0,futureTileType,futureElevationLevel
25,20,0,futureTileType,futureElevationLevel
25,21,1,futureTileType,futureElevationLevel
25,22,0,futureTileType,futureElevationLevel
25,23,0,futureTileType,futureElevationLevel
25,24,0,futureTileType,futureElevationLevel
25,25,1,futureTileType,futureElevationLevel
25,26,0,futureTileType,futureElevationLevel
25,27,0,futureTileType,futureElevationLevel
25,28,0,futureTileType,futureElevationLevel
25,29,0,futureTileType,futureElevationLevel
25,30,0,futureTileType,futureElevationLevel
25,31,0,futureTileType,futureElevationLevel
25,32,0,futureTileType,futureElevationLevel
25,33,1,futureTileType,futureElevationLevel
25,34,0,futureTileType,futureElevationLevel
25,35,0,futureTileType,futureElevationLevel
25,36,0,futureTileType,futureElevationLevel
25,37,0,futureTileType,futureElevationLevel
25,38,0,futureTileType,futureElevationLevel
25,39,0,futureTileType,futureElevationLevel
25,40,0,futureTileType,futureElevationLevel
25,41,0,futureTileType,futureElevationLevel
25,42,1,futureTileType,futureElevationLevel
25,43,0,futureTileType,futureElevationLevel
25,44,0,futureTileType,futureElevationLevel
25,45,0,futureTileType,futureElevationLevel
25,46,0,futureTileType,futureElevationLevel
25,47,0,futureTileType,futureElevationLevel
25,48,1,futureTileType,futureElevationLevel
25,49,0,futureTileType,futureElevationLevel
25,50,0,futureTileType,futureElevationLevel
25,51,0,futureTileType,futureElevationLevel
25,52,0,futureTileType,futureElevationLevel
25,53,0,futureTileType,futureElevationLevel
25,54,0,futureTileType,futureElevationLevel
25,55,0,futureTileType,futureElevationLevel
25,56,0,futureTileType,futureElevationLevel
25,57,0,futureTileType,futureElevationLevel
25,58,1,futureTileType,futureElevationLevel
25,59,0,futureTileType,futureElevationLevel
25,60,1,futureTileType,futureElevationLevel
25,61,0,futureTileType,futureElevationLevel
26,0,0,futureTileType,futureElevationLevel
26,1,0,futureTileType,futureElevationLevel
26,2,1,futureTileType,futureElevationLevel
26,3,0,futureTileType,futureElevationLevel
26,4,1,futureTileType,futureElevationLevel
26,5,0,futureTileType,futureElevationLevel
26,6,0,futureTileType,futureElevationLevel
26,7,0,futureTileType,futureElevationLevel
26,8,1,futureTileType,futureElevationLevel
26,9,0,futureTileType,futureElevationLevel
26,10,1,futureTileType,futureElevationLevel
26,11,0,futureTileType,futureElevationLevel
26,12,0,futureTileType,futureElevationLevel
26,13,0,futureTileType,futureElevationLevel
26,14,1,futureTileType,futureElevationLevel
26,15,0,futureTileType,futureElevationLevel
26,16,0,futureTileType,futureElevationLevel
26,17,0,futureTileType,futureElevationLevel
26,18,0,futureTileType,futureElevationLevel
26,19,1,futureTileType,futureElevationLevel
26,20,0,futureTileType,futureElevationLevel
26,21,0,futureTileType,futureElevationLevel
26,22,0,futureTileType,futureElevationLevel
26,23,1,futureTileType,futureElevationLevel
26,24,1,futureTileType,futureElevationLevel
26,25,0,futureTileType,futureElevationLevel
26,26,0,futureTileType,futureElevationLevel
26,27,0,futureTileType,futureElevationLevel
26,28,0,futureTileType,futureElevationLevel
26,29,1,futureTileType,futureElevationLevel
26,30,0,futureTileType,futureElevationLevel
26,31,0,futureTileType,futureElevationLevel
26,32,0,futureTileType,futureElevationLevel
26,33,0,futureTileType,futureElevationLevel
26,34,0,futureTileType,futureElevationLevel
26,35,1,futureTileType,futureElevationLevel
26,36,0,futureTileType,futureElevationLevel
26,37,1,futureTileType,futureElevationLevel
26,38,0,futureTileType,futureElevationLevel
26,39,0,futureTileType,futureElevationLevel
26,40,1,futureTileType,futureElevationLevel
26,41,0,futureTileType,futureElevationLevel
26,42,0,futureTileType,futureElevationLevel
26,43,1,futureTileType,futureElevationLevel
26,44,1,futureTileType,futureElevationLevel
26,45,0,futureTileType,futureElevationLevel
26,46,0,futureTileType,futureElevationLevel
26,47,0,futureTileType,futureElevationLevel
26,48,0,futureTileType,futureElevationLevel
26,49,0,futureTileType,futureElevationLevel
26,50,0,futureTileType,futureElevationLevel
26,51,0,futureTileType,futureElevationLevel
26,52,1,futureTileType,futureElevationLevel
26,53,0,futureTileType,futureElevationLevel
26,54,0,futureTileType,futureElevationLevel
26,55,0,futureTileType,futureElevationLevel
26,56,0,futureTileType,futureElevationLevel
26,57,0,futureTileType,futureElevationLevel
26,58,0,futureTileType,futureElevationLevel
26,59,0,futureTileType,futureElevationLevel
26,60,1,futureTileType,futureElevationLevel
26,61,0,futureTileType,futureElevationLevel
27,0,0,futureTileType,futureElevationLevel
27,1,1,futureTileType,futureElevationLevel
27,2,0,futureTileType,futureElevationLevel
27,3,0,futureTileType,futureElevationLevel
27,4,0,futureTileType,futureElevationLevel
27,5,0,futureTileType,futureElevationLevel
27,6,1,futureTileType,futureElevationLevel
27,7,0,futureTileType,futureElevationLevel
27,8,0,futureTileType,futureElevationLevel
27,9,0,futureTileType,futureElevationLevel
27,10,0,futureTileType,futureElevationLevel
27,11,0,futureTileType,futureElevationLevel
27,12,0,futureTileType,futureElevationLevel
27,13,0,futureTileType,futureElevationLevel
27,14,0,futureTileType,futureElevationLevel
27,15,0,futureTileType,futureElevationLevel
27,16,0,futureTileType,futureElevationLevel
27,17,1,futureTileType,futureElevationLevel
27,18,0,futureTileType,futureElevationLevel
27,19,0,futureTileType,futureElevationLevel
27,20,0,futureTileType,futureElevationLevel
27,21,0,futureTileType,futureElevationLevel
27,22,0,futureTileType,futureElevationLevel
27,23,1,futureTileType,futureElevationLevel
27,24,0,futureTileType,futureElevationLevel
27,25,0,futureTileType,futureElevationLevel
27,26,0,futureTileType,futureElevationLevel
27,27,0,futureTileType,futureElevationLevel
27,28,0,futureTileType,futureElevationLevel
27,29,1,futureTileType,futureElevationLevel
27,30,0,futureTileType,futureElevationLevel
27,31,0,futureTileType,futureElevationLevel
27,32,0,futureTileType,futureElevationLevel
27,33,1,futureTileType,futureElevationLevel
27,34,0,futureTileType,futureElevationLevel
27,35,0,futureTileType,futureElevationLevel
27,36,0,futureTileType,futureElevationLevel
27,37,0,futureTileType,futureElevationLevel
27,38,1,futureTileType,futureElevationLevel
27,39,0,futureTileType,futureElevationLevel
27,40,0,futureTileType,futureElevationLevel
27,41,1,futureTileType,futureElevationLevel
27,42,0,futureTileType,futureElevationLevel
27,43,0,futureTileType,futureElevationLevel
27,44,0,futureTileType,futureElevationLevel
27,45,0,futureTileType,futureElevationLevel
27,46,1,futureTileType,futureElevationLevel
27,47,0,futureTileType,futureElevationLevel
27,48,0,futureTileType,futureElevationLevel
27,49,0,futureTileType,futureElevationLevel
27,50,1,futureTileType,futureElevationLevel
27,51,0,futureTileType,futureElevationLevel
27,52,0,futureTileType,futureElevationLevel
27,53,0,futureTileType,futureElevationLevel
27,54,1,futureTileType,futureElevationLevel
27,55,1,futureTileType,futureElevationLevel
27,56,1,futureTileType,futureElevationLevel
27,57,0,futureTileType,futureElevationLevel
27,58,0,futureTileType,futureElevationLevel
27,59,1,futureTileType,futureElevationLevel
27,60,1,futureTileType,futureElevationLevel
27,61,0,futureTileType,futureElevationLevel
28,0,1,futureTileType,futureElevationLevel
28,1,0,futureTileType,futureElevationLevel
28,2,0,futureTileType,futureElevationLevel
28,3,0,futureTileType,futureElevationLevel
28,4,0,futureTileType,futureElevationLevel
28,5,0,futureTileType,futureElevationLevel
28,6,1,futureTileType,futureElevationLevel
28,7,1,futureTileType,futureElevationLevel
28,8,0,futureTileType,futureElevationLevel
28,9,1,futureTileType,futureElevationLevel
28,10,1,futureTileType,futureElevationLevel
28,11,0,futureTileType,futureElevationLevel
28,12,1,futureTileType,futureElevationLevel
28,13,0,futureTileType,futureElevationLevel
28,14,0,futureTileType,futureElevationLevel
28,15,0,futureTileType,futureElevationLevel
28,16,0,futureTileType,futureElevationLevel
28,17,0,futureTileType,futureElevationLevel
28,18,0,futureTileType,futureElevationLevel
28,19,1,futureTileType,futureElevationLevel
28,20,0,futureTileType,futureElevationLevel
28,21,1,futureTileType,futureElevationLevel
28,22,0,futureTileType,futureElevationLevel
28,23,0,futureTileType,futureElevationLevel
28,24,0,futureTileType,futureElevationLevel
28,25,0,futureTileType,futureElevationLevel
28,26,0,futureTileType,futureElevationLevel
28,27,0,futureTileType,futureElevationLevel
28,28,0,futureTileType,futureElevationLevel
28,29,0,futureTileType,futureElevationLevel
28,30,1,futureTileType,futureElevationLevel
28,31,1,futureTileType,futureElevationLevel
28,32,0,futureTileType,futureElevationLevel
28,33,1,futureTileType,futureElevationLevel
28,34,0,futureTileType,futureElevationLevel
28,35,1,futureTileType,futureElevationLevel
28,36,1,futureTileType,futureElevationLevel
28,37,1,futureTileType,futureElevationLevel
28,38,0,futureTileType,futureElevationLevel
28,39,0,futureTileType,futureElevationLevel
28,40,0,futureTileType,futureElevationLevel
28,41,0,futureTileType,futureElevationLevel
28,42,0,futureTileType,futureElevationLevel
28,43,0,futureTileType,futureElevationLevel
28,44,0,futureTileType,futureElevationLevel
28,45,0,futureTileType,futureElevationLevel
28,46,0,futureTileType,futureElevationLevel
28,47,0,futureTileType,futureElevationLevel
28,48,0,futureTileType,futureElevationLevel
28,49,0,futureTileType,futureElevationLevel
28,50,0,futureTileType,futureElevationLevel
28,51,1,futureTileType,futureElevationLevel
28,52,1,futureTileType,futureElevationLevel
28,53,0,futureTileType,futureElevationLevel
28,54,0,futureTileType,futureElevationLevel
28,55,0,futureTileType,futureElevationLevel
28,56,0,futureTileType,futureElevationLevel
28,57,1,futureTileType,futureElevationLevel
28,58,0,futureTileType,futureElevationLevel
28,59,0,futureTileType,futureElevationLevel
28,60,1,futureTileType,futureElevationLevel
28,61,1,futureTileType,futureElevationLevel
29,0,0,futureTileType,futureElevationLevel
29,1,0,futureTileType,futureElevationLevel
29,2,0,futureTileType,futureElevationLevel
29,3,1,futureTileType,futureElevationLevel
29,4,0,futureTileType,futureElevationLevel
29,5,0,futureTileType,futureElevationLevel
29,6,0,futureTileType,futureElevationLevel
29,7,0,futureTileType,futureElevationLevel
29,8,0,futureTileType,futureElevationLevel
29,9,0,futureTileType,futureElevationLevel
29,10,1,futureTileType,futureElevationLevel
29,11,1,futureTileType,futureElevationLevel
29,12,0,futureTileType,futureElevationLevel
29,13,0,futureTileType,futureElevationLevel
29,14,1,futureTileType,futureElevationLevel
29,15,0,futureTileType,futureElevationLevel
29,16,0,futureTileType,futureElevationLevel
29,17,0,futureTileType,futureElevationLevel
29,18,0,futureTileType,futureElevationLevel
29,19,0,futureTileType,futureElevationLevel
29,20,0,futureTileType,futureElevationLevel
29,21,0,futureTileType,futureElevationLevel
29,22,0,futureTileType,futureElevationLevel
29,23,0,futureTileType,futureElevationLevel
29,24,0,futureTileType,futureElevationLevel
29,25,0,futureTileType,futureElevationLevel
29,26,0,futureTileType,futureElevationLevel
29,27,0,futureTileType,futureElevationLevel
29,28,1,futureTileType,futureElevationLevel
29,29,0,futureTileType,futureElevationLevel
29,30,0,futureTileType,futureElevationLevel
29,31,0,futureTileType,futureElevationLevel
29,32,0,futureTileType,futureElevationLevel
29,33,1,futureTileType,futureElevationLevel
29,34,0,futureTileType,futureElevationLevel
29,35,1,futureTileType,futureElevationLevel
29,36,0,futureTileType,futureElevationLevel
29,37,0,futureTileType,futureElevationLevel
29,38,1,futureTileType,futureElevationLevel
29,39,0,futureTileType,futureElevationLevel
29,40,1,futureTileType,futureElevationLevel
29,41,0,futureTileType,futureElevationLevel
29,42,0,futureTileType,futureElevationLevel
29,43,0,futureTileType,futureElevationLevel
29,44,0,futureTileType,futureElevationLevel
29,45,0,futureTileType,futureElevationLevel
29,46,0,futureTileType,futureElevationLevel
29,47,0,futureTileType,futureElevationLevel
29,48,0,futureTileType,futureElevationLevel
29,49,1,futureTileType,futureElevationLevel
29,50,1,futureTileType,futureElevationLevel
29,51,0,futureTileType,futureElevationLevel
29,52,0,futureTileType,futureElevationLevel
29,53,0,futureTileType,futureElevationLevel
29,54,0,futureTileType,futureElevationLevel
29,55,0,futureTileType,futureElevationLevel
29,56,0,futureTileType,futureElevationLevel
29,57,0,futureTileType,futureElevationLevel
29,58,0,futureTileType,futureElevationLevel
29,59,0,futureTileType,futureElevationLevel
29,60,0,futureTileType,futureElevationLevel
29,61,0,futureTileType,futureElevationLevel
30,0,0,futureTileType,futureElevationLevel
30,1,0,futureTileType,futureElevationLevel
30,2,1,futureTileType,futureElevationLevel
30,3,1,futureTileType,futureElevationLevel
30,4,0,futureTileType,futureElevationLevel
30,5,0,futureTileType,futureElevationLevel
30,6,0,futureTileType,futureElevationLevel
30,7,0,futureTileType,futureElevationLevel
30,8,0,futureTileType,futureElevationLevel
30,9,0,futureTileType,futureElevationLevel
30,10,1,futureTileType,futureElevationLevel
30,11,0,futureTileType,futureElevationLevel
30,12,1,futureTileType,futureElevationLevel
30,13,1,futureTileType,futureElevationLevel
30,14,1,futureTileType,futureElevationLevel
30,15,0,futureTileType,futureElevationLevel
30,16,0,futureTileType,futureElevationLevel
30,17,0,futureTileType,futureElevationLevel
30,18,0,futureTileType,futureElevationLevel
30,19,0,futureTileType,futureElevationLevel
30,20,1,futureTileType,futureElevationLevel
30,21,1,futureTileType,futureElevationLevel
30,22,1,futureTileType,futureElevationLevel
30,23,0,futureTileType,futureElevationLevel
30,24,1,futureTileType,futureElevationLevel
30,25,0,futureTileType,futureElevationLevel
30,26,1,futureTileType,futureElevationLevel
30,27,1,futureTileType,futureElevationLevel
30,28,0,futureTileType,futureElevationLevel
30,29,0,futureTileType,futureElevationLevel
30,30,0,futureTileType,futureElevationLevel
30,31,0,futureTileType,futureElevationLevel
30,32,0,futureTileType,futureElevationLevel
30,33,0,futureTileType,futureElevationLevel
30,34,1,futureTileType,futureElevationLevel
30,35,0,futureTileType,futureElevationLevel
30,36,0,futureTileType,futureElevationLevel
30,37,0,futureTileType,futureElevationLevel
30,38,1,futureTileType,futureElevationLevel
30,39,0,futureTileType,futureElevationLevel
30,40,0,futureTileType,futureElevationLevel
30,41,0,futureTileType,futureElevationLevel
30,42,0,futureTileType,futureElevationLevel
30,43,0,futureTileType,futureElevationLevel
30,44,0,futureTileType,futureElevationLevel
30,45,0,futureTileType,futureElevationLevel
30,46,0,futureTileType,futureElevationLevel
30,47,0,futureTileType,futureElevationLevel
30,48,0,futureTileType,futureElevationLevel
30,49,0,futureTileType,futureElevationLevel
30,50,1,futureTileType,futureElevationLevel
30,51,1,futureTileType,futureElevationLevel
30,52,1,futureTileType,futureElevationLevel
30,53,0,futureTileType,futureElevationLevel
30,54,0,futureTileType,futureElevationLevel
30,55,0,futureTileType,futureElevationLevel
30,56,0,futureTileType,futureElevationLevel
30,57,0,futureTileType,futureElevationLevel
30,58,0,futureTileType,futureElevationLevel
30,59,0,futureTileType,futureElevationLevel
30,60,1,futureTileType,futureElevationLevel
30,61,0,futureTileType,futureElevationLevel
31,0,0,futureTileType,futureElevationLevel
31,1,0,futureTileType,futureElevationLevel
31,2,1,futureTileType,futureElevationLevel
31,3,0,futureTileType,futureElevationLevel
31,4,1,futureTileType,futureElevationLevel
31,5,0,futureTileType,futureElevationLevel
31,6,0,futureTileType,futureElevationLevel
31,7,0,futureTileType,futureElevationLevel
31,8,0,futureTileType,futureElevationLevel
31,9,1,futureTileType,futureElevationLevel
31,10,0,futureTileType,futureElevationLevel
31,11,0,futureTileType,futureElevationLevel
31,12,1,futureTileType,futureElevationLevel
31,13,0,futureTileType,futureElevationLevel
31,14,0,futureTileType,futureElevationLevel
31,15,0,futureTileType,futureElevationLevel
31,16,0,futureTileType,futureElevationLevel
31,17,0,futureTileType,futureElevationLevel
31,18,0,futureTileType,futureElevationLevel
31,19,1,futureTileType,futureElevationLevel
31,20,0,futureTileType,futureElevationLevel
31,21,0,futureTileType,futureElevationLevel
31,22,0,futureTileType,futureElevationLevel
31,23,0,futureTileType,futureElevationLevel
31,24,0,futureTileType,futureElevationLevel
31,25,0,futureTileType,futureElevationLevel
31,26,0,futureTileType,futureElevationLevel
31,27,0,futureTileType,futureElevationLevel
31,28,0,futureTileType,futureElevationLevel
31,29,0,futureTileType,futureElevationLevel
31,30,0,futureTileType,futureElevationLevel
31,31,0,futureTileType,futureElevationLevel
31,32,1,futureTileType,futureElevationLevel
31,33,1,futureTileType,futureElevationLevel
31,34,1,futureTileType,futureElevationLevel
31,35,0,futureTileType,futureElevationLevel
31,36,0,futureTileType,futureElevationLevel
31,37,0,futureTileType,futureElevationLevel
31,38,0,futureTileType,futureElevationLevel
31,39,0,futureTileType,futureElevationLevel
31,40,0,futureTileType,futureElevationLevel
31,41,0,futureTileType,futureElevationLevel
31,42,0,futureTileType,futureElevationLevel
31,43,1,futureTileType,futureElevationLevel
31,44,0,futureTileType,futureElevationLevel
31,45,0,futureTileType,futureElevationLevel
31,46,0,futureTileType,futureElevationLevel
31,47,0,futureTileType,futureElevationLevel
31,48,1,futureTileType,futureElevationLevel
31,49,0,futureTileType,futureElevationLevel
31,50,1,futureTileType,futureElevationLevel
31,51,1,futureTileType,futureElevationLevel
31,52,0,futureTileType,futureElevationLevel
31,53,1,futureTileType,futureElevationLevel
31,54,1,futureTileType,futureElevationLevel
31,55,1,futureTileType,futureElevationLevel
31,56,0,futureTileType,futureElevationLevel
31,57,0,futureTileType,futureElevationLevel
31,58,0,futureTileType,futureElevationLevel
31,59,0,futureTileType,futureElevationLevel
31,60,1,futureTileType,futureElevationLevel
31,61,0,futureTileType,futureElevationLevel
32,0,1,futureTileType,futureElevationLevel
32,1,0,futureTileType,futureElevationLevel
32,2,1,futureTileType,futureElevationLevel
32,3,0,futureTileType,futureElevationLevel
32,4,1,futureTileType,futureElevationLevel
32,5,0,futureTileType,futureElevationLevel
32,6,0,futureTileType,futureElevationLevel
32,7,1,futureTileType,futureElevationLevel
32,8,1,futureTileType,futureElevationLevel
32,9,0,futureTileType,futureElevationLevel
32,10,1,futureTileType,futureElevationLevel
